"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","FLOUR MASA WHITE CORN TORTILLA","14751","","1/50 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-14751","BUNGE","","","","","","","{}"
"","FLOUR MASECA #3 REGULAR WHITE CORN","23348","","1/50 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-23348","AZTECA","","","","","","","{}"
"","FLOUR MASECA #8 WHITE CORN","20786","","1/50 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-20786","MASECA","","","","","","","{}"
"","FLOUR PIZZA 00 PIZZERIA","20723","","1/55#","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-20723","CAPUTO","","","","","","","{}"
"","FLOUR PIZZA PROFESSIONAL PRIM D ORO FARI","16286","","1/27.55#","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-16286","GOLD MEDAL","","","","","","","{}"
"","FLOUR RICE","14422","","36/1 #","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-14422","3 SHRIMP","","","","","","","{}"
"","FLOUR TAPIOCA","21622","","24/1#","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-21622","ERWHAN","","","","","","","{}"
"","FLOUR TAPIOCA","21624","","15/2.5#","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-21624","ANTHONYS","","","","","","","{}"
"","MIX BEER BATTER COMPLETE","24571","","6/5 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-24571","GOLDEN DIPT","","","","","","","{}"
"","MIX WAFFLE BELGIAN","19707","","6/5 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-19707","KRUSTEAZ","","","","","","","{}"
"","POWDER WHOLE EGG DRIED KOSHER","22283","","1/50 LB","","","","","https://d3gygecnvdjq5h.cloudfront.net/userfiles/products/no-image.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-22283","PAPETTI'S","","","","","","","{}"
"","SOUP BASE CHICKEN POWDER","20350","","4/4.4#","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-20350","KNORR","","","","","","","{}"
"","WHEAT BULGUR #1 REGULAR","G85243","","1/50 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-G85243","SUNNYVILLE","","","","","","","{}"
"","CORN MEAL SELF RISING BUTTERMILK","29307","","8/5 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-29307","WHITE LILY","","","","","","","{}"
"","CORN MEAL SELF RISING WHITE LILY","29306","","8/5 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-29306","WHITE LILY","","","","","","","{}"
"","FLOUR BUCKWHEAT 10LB","25601","","1/10 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-25601","PACKER","","","","","","","{}"
"","FLOUR UNBLEACHED SELF RISING WHITE LILY","29305","","8/5 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-29305","WHITE LILY","","","","","","","{}"
"","MIX CAKE PILLSBURY YELLOW BAKERS PLUS","28548","","1/50 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-28548","PILLSBURY","","","","","","","{}"
"","MIX CAKE WHITE PILLSBURY BAKERS PLUS","28547","","1/50 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-28547","PILLSBURY","","","","","","","{}"
"","OIL RICE BRAN DRUM","29295","","1/420# drum","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-29295","HEAVENLY CHEF","","","","","","","{}"
"","STARCH CLEAR JEL COMMODITY","25369","","1/50 LB","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Commodities/Flour/IFS-25369","PACKER","","","","","","","{}"
