name,description,material,product_variants,sku,product_id,pack,size,unit,unit_count,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,Level 1 Category,level2 category,level3 category,level4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group
12 Slice Chocolate Temptation Cake,"Brand: BINDI
CASE | 1 x 10""",,,303591,a487e2a0-b17a-4188-992a-084cb93ec944,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/fd99a6de-a48e-5fa5-8c30-767b86721248.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
12 Slice Flourless Chocolate Torte,"Brand: SIMPLY DEL.
CASE | 1 x 12 SL",,,214462,ae341530-0d70-4a0d-9216-1235a972f74d,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/f5a50f2c-fbee-4600-9641-912b3ed4d925.png""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
12 Slice Monterossa Cake,"Brand: BINDI
CASE | 1 x 10"" CAKE",,,303597,274ddc39-689f-4aa1-bc3c-5b7d8683cea7,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/1f84bc9d-1bc2-5d96-a564-e6faf5a00374.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
12 Slice NY Cheesecake,"Brand: SIMPLY DEL.
CASE | 1 x 12 SL",,,214455,34ca39a7-0f5f-4349-8b8a-3ed8db652749,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/bebea698-05f2-56d3-98f6-f7e312fd79e5.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Belgian Chocolate Cake,"Brand: SIMPLY DEL
EACH | 1 x 14 SL
CASE | 2 x 14 SL",,,215534,471f298a-132e-4c7d-b892-3033794d4afb,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/07cc9312-980b-516c-99c4-cea8905221a5.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Belgian Chocolate Cake,"Brand: SIMPLY DEL
EACH | 1 x 14 SL
CASE | 2 x 14 SL",,,215534,13ddb396-d750-4256-81e4-1de9df1ab508,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/07cc9312-980b-516c-99c4-cea8905221a5.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Flourless Chocolate Torte,"Brand: SIMPLY DEL.
CASE | 1 x 14 SL",,,214464,fe65b7da-fafd-497b-a20a-a1cb8a49ba30,EACH,,CASE,,,,,,,,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Italian Rainbow Cake,"Brand: SIMPLY DEL
CASE | 2 x 10""
EACH | 1 x 10""",,,215601,7a49ded5-2c1a-403a-97ec-d6f957b43895,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a5a09e5a-8acf-563b-962d-9fe9b3084cac.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Italian Rainbow Cake,"Brand: SIMPLY DEL
CASE | 2 x 10""
EACH | 1 x 10""",,,215601,899d09e1-668f-4b76-9e82-5f885c0a6969,,,EACH,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/a5a09e5a-8acf-563b-962d-9fe9b3084cac.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
14 Slice Limoncello Mascarpone Cake,"Brand: SIMPLY DEL
CASE | 2 x 10""
EACH | 1 x 10""",,,214714,21e521a5-3fb1-423d-bba3-060bdd2e92de,EACH,,CASE,,,,,,"[""https://s3.amazonaws.com/media.usepepper.com/suppliers/cd7e83da-61a6-45c3-9a43-db0a83bd04fa/items/6866d10f-2f11-58ac-8d39-70b568c1b1bd.jpg""]",,,,,,,Dairy & Eggs,Dessert,,,,,Ace Endico,,,Food
