"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","JUICE YOUNG COCONUT $1.20CRV","G320","","24/16.4 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g320.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G320","PARROT","","","","","","","{}"
"","JUICE LIME PERRIN'S 32 OZ","G6881","","12/32 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6881","PERRIN'S","","","","","","","{}"
"","JUICE LIME PERRIN'S GAL","G6883","","4/1 GAL","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6883","PERRIN'S","","","","","","","{}"
"","APPLE JUICE TREE TOP 100%","22788","","24/10 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-22788","TREE TOP","","","","","","","{}"
"","JUICE PINEAPPLE UNSWEETENED","20818","","12/46 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20818","JACKPOT","","","","","","","{}"
"","JUICE APPLE 100%","G22051","","12/46oz","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G22051","BOMBAY","","","","","","","{}"
"","JUICE GRAPEFRUIT UNSWEETENED","22771","","8/48 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-22771","BLUE BIRD","","","","","","","{}"
"","JUICE APPLE UNSWEETENED","G688","","12/46oz","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G688","","","","","","","","{}"
"","JUICE ORANGE RUBY KIST 46 OZ","24376","","12/46 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-24376","RUBY KIST","","","","","","","{}"
"","JUICE PINEAPPLE DOLE","20551","","3/46 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20551","DOLE","","","","","","","{}"
"","JUICE REALEMON LEMON GAL","24516","","4/1 GAL","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-24516","MOTT'S","","","","","","","{}"
"","HEMP ORIGINAL BEVERAGE 75CS PER PALLET","22565B","","Jan-75","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/22565b.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-22565B","HUDSON RIVER","","","","","","","{}"
"","JUICE APPLE 100% $2.40 CRV INCL","G685","","48/5.5oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g685.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G685","RUBY KIST","","","","","","","{}"
"","JUICE APPLE 100% MARTINELLI'S","25997","","4/128 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/25997.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-25997","MARTINELLI'S","","","","","","","{}"
"","JUICE APPLE 100% TREE TOP","10369","","2/128 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/10369.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-10369","TREE TOP","","","","","","","{}"
"","JUICE APPLE 100% W/STRAW 6.75 OZ","10999","","40/6.75/OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/10999.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-10999","TREE TOP","","","","","","","{}"
"","JUICE APPLE 100% WELCH'S CANS","16075","","48/5.5 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/3993.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-16075","WELCH'S","","","","","","","{}"
"","JUICE APPLE 6.75 OZ W/STRAW","G1220","","9/3/6.75 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7240.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G1220","TREETOP","","","","","","","{}"
"","JUICE APPLE 64 OZ","G687","","8/64oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g687.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G687","HANSEN'S","","","","","","","{}"
"","JUICE APPLE LANGERS","10255","","8/64 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/10255.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-10255","LANGER'S","","","","","","","{}"
"","JUICE APPLE PLASTIC CRV INCLD","G670","","24/10 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g670.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G670","MARTINELLI","","","","","","","{}"
"","JUICE APPLE SPARKLING CIDER GLASS CRV IN","G699","","12/25oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g699.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G699","MARTINELLI","","","","","","","{}"
"","JUICE APPLE SPARKLING GLASS CRV INCLD","G690","","24/10oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7606.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G690","MARTINELLI","","","","","","","{}"
"","JUICE CLAMATO PICANTE","G7562","","12/32oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g7562.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G7562","MOTT'S","","","","","","","{}"
