name,description,material,product_variants,sku,product_id,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,1 category,2 category,3 category,4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
"PLATE 9"" PICARDIE MARINE",Plate.,Glass,,1238159,64c48928-6650-4185-ae22-e6eca62a0e9e,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238159.JPG,,www.don.com/product/1238159,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE 9"" PICARDIE AMBER",Plate.,Glass,,1238160,923d0f71-0bdd-4826-9883-c7e023aedfcd,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238160.JPG,,www.don.com/product/1238160,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 9"" LYS CLEAR",Soup Plate.,Glass,,1238161,e1a927f8-2fdf-4b20-8b06-0e107a0853c6,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238161.JPG,,www.don.com/product/1238161,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 9"" PICARDIE MARINE",Soup Plate.,Glass,,1238162,7bca72f5-23bb-4051-b851-39e7713d5ab4,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238162.JPG,,www.don.com/product/1238162,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SOUP 9"" PICARDIE AMBER",Soup Plate.,Glass,,1238163,8ed2964f-22a3-48f1-897e-51dcefa9ccac,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238163.JPG,,www.don.com/product/1238163,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT 8-1/8"" PICARDIE CLEAR",Plate.,Glass,,1238164,1758c6f9-a0b7-472b-b327-7d14927c2aa3,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238164.JPG,,www.don.com/product/1238164,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT 8"" PICARDIE MARINE",Plate.,Glass,,1238165,1d378cb5-62f0-46ff-9fd5-7b60616d7b21,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238165.JPG,,www.don.com/product/1238165,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT 8-1/8"" PICARDIE AMBER",Plate.,Glass,,1238166,5211ec3d-b9e6-459e-97c2-c0dcff165811,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238166.JPG,,www.don.com/product/1238166,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE 10-1/4"" PICARDIE CLEAR",Plate.,Glass,,1238167,a8d3ffbb-40fc-42fe-8d0d-e83aec04c962,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238167.JPG,,www.don.com/product/1238167,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DINNER 10-1/4"" PICARDIE AMBER",Plate.,Glass,,1238168,e0cc08e7-884e-4404-adaf-1d18c328cc35,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238168.JPG,,www.don.com/product/1238168,,,,Creative Tops Inc,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"ASHTRAY SQR 4"" IN NUDE FUMO CRYSTAL CLR",Ashtray.,Crystalline,,1238872,91188416-a660-4145-8523-3bfce2fecb74,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238872.JPG,,www.don.com/product/1238872,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
TEAPOT 1 QT ILLUSION GLASS CLEAR,Teapot.,Glass,,1238910,9fa276e0-ce9d-402f-ac35-3398d710cead,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1238910.JPG,,www.don.com/product/1238910,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL CONDIMENT SQR CLR GLASS,Condiment Bowl.,Glass,,1240376,6e1803d1-acc1-448c-a1f3-62b4671ed012,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1240376.JPG,,www.don.com/product/1240376,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOAT OLIVE SML MINT GREEN,Olive Boat.,Glass,,1240378,68a07de8-68d6-4917-a7ab-54469f8796d6,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1240378.JPG,,www.don.com/product/1240378,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOAT OLIVE SML MILK WHT,Olive Boat.,Glass,,1240379,a01994d2-503f-445b-8e84-8b0b7545ddf6,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1240379.JPG,,www.don.com/product/1240379,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BENTO RECT MILK WHT,Bento.,Glass,,1240383,fd0dd880-740a-4359-9996-35949d3ba3c3,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1240383.JPG,,www.don.com/product/1240383,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BENTO RECT CLR GLASS,Bento.,Glass,,1240384,38d6a477-fb78-4dd7-93ed-0278f9d2fa0d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1240384.JPG,,www.don.com/product/1240384,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL 47 OZ GLASS WHITE,Bowl.,Glass,,1241307,25f57304-b6f8-4b9c-a227-15f0356f70d5,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1241307.JPG,,www.don.com/product/1241307,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Other Cardinal,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATE MINI CRUMPLED CRACKLED NIAGARA BLU,Plate.,Glass,,1241344,bb8fb9c6-772c-4729-9b2a-b1ca2da436fd,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1241344.JPG,,www.don.com/product/1241344,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT  11-4/5"" CARAMEL CPR MTO",Dessert Plate.,Glass,,1241496,954362e9-02f1-49b9-8792-a310ee88395c,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1241496.JPG,,www.don.com/product/1241496,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE BREAD 5-1/2"" CARAMEL CPR MTO",Bread Plate.,Glass,,1241497,e36ea871-670b-468d-9f29-0d65f6edba60,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1241497.JPG,,www.don.com/product/1241497,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOX BENTO LUXURY SQR DBL SIDED WHT MTO,Bento Box.,Glass,,1244358,8322dbed-45e7-4fb8-bebd-f747d972b3eb,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1244358.JPG,,www.don.com/product/1244358,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOX BENTO RECT SMALL DBL BLK MTO,Bento Box.,Glass,,1244359,c1476b13-3f57-4e6d-9cdd-12a7ce424601,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1244359.JPG,,www.don.com/product/1244359,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOX BENTO RECT LONG DBLE SIDED RED MTO,Bento Box.,Glass,,1244360,2f836ce3-0466-454d-880d-8aae1ad473dc,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1244360.JPG,,www.don.com/product/1244360,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
PLATTER OVAL 11-1/2X9-1/4 PORCELANA WHT,Coupe Platter.,Porcelain,,1244971,544042e0-8a69-4286-a8fe-670bcf5b01be,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1244971.JPG,,www.don.com/product/1244971,,,,World Tableware,Dinnerware,Glass Dinnerware,Libbey,Serving,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL SML TASTING GLASS CR NIAGARA BLU,Tasting Bowl.,Glass,,1246461,826fd066-6dfd-4636-a157-68c8cd359549,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1246461.JPG,,www.don.com/product/1246461,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Other Steelite,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL DESSERT FOOTED 10 OZ ARCHIE CLR,Bowl Dessert.,Glass,,1246572,0d07006e-8a8f-4c39-9340-7d9b99c0db3d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1246572.JPG,,www.don.com/product/1246572,,,,Fortessa Tableware Solutions,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SALAD/DESSERT 8-1/2"" ARCHIE CLEAR",Plate Salad/dessert.,Glass,,1246573,f1d99529-e31d-4022-bc10-fc20fe60903f,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1246573.JPG,,www.don.com/product/1246573,,,,Fortessa Tableware Solutions,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL DESSERT FOOTED 10 OZ ARCHIE PINK,Bowl Dessert.,Glass,,1246574,8601c21e-c6e8-473e-8def-13600f71fdab,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1246574.JPG,,www.don.com/product/1246574,,,,Fortessa Tableware Solutions,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SALAD/DESSERT 8-1/2"" ARCHIE VERDE",Plate Salad/dessert.,Glass,,1246575,a29ec4bf-c08c-45f8-8395-9892bebdbce4,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1246575.JPG,,www.don.com/product/1246575,,,,Fortessa Tableware Solutions,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL RND 84-1/2 OZ GLASS ROSE,Bowl.,Glass,,1246753,21be1308-0c1f-4a12-b8ad-2d98dac9aea8,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1246753.JPG,,www.don.com/product/1246753,,,,Bauscherhepp,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL SHALLOW 1-1/3 OZ ARDACAM GLASS CLR,Bowl.,Glass,,1247715,f79cdfac-913e-4eb5-bcc9-1ce09a3036a2,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1247715.JPG,,www.don.com/product/1247715,,,,Lifetime Brands - Mikasa Hospitalit,Dinnerware,Glass Dinnerware,Miscellaneous Dinnerware,Glass Dinnerware,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SQR 10"" CREATIONS GLASS BLUE","Plate. Illuminate your signature dishes with brilliant border colors on textured glass plates. Round shapes are for ""squares""—square shapes are what's in. Combine with your normal service for an updated look.",Glass,,1S1333,46ecd65d-d4d6-4d24-a572-5580d462a29a,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1S1333.JPG,,www.don.com/product/1S1333,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Creations,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE 11-1/2"" SQR CREATIONS YLW",Plate.,Glass,,1S3788,3381f504-ad22-48e1-b7c3-7811918303e3,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1S3788.JPG,,www.don.com/product/1S3788,,,,Steelite International,Dinnerware,Glass Dinnerware,Steelite,Creations,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"MUG 10 OZ 3-1/2"" RESTAURANT WHITE","Mug. From Regular or Decaf, to Cappuccino, Macchiato, and Irish Coffee, Arcoroc's variety is sure to please.",Glass,,C1049,21f6da78-6a1d-439c-8ac9-c7dc73fd3a09,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1049.JPG,,www.don.com/product/C1049,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
CUP 8 OZ RESTAURANT WHITE OPAL,"Cup. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",China,,C1384,9e19e643-3ddf-4568-8474-3b1b1d540c41,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1384.JPG,,www.don.com/product/C1384,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"SAUCER 5-7/8"" RESTAURANT WHITE OPAL","Saucer. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",China,,C1385,8ed04d9e-6971-4084-a56f-139d58e0319b,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1385.JPG,,www.don.com/product/C1385,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"BOWL MULTI-USAGE 6-1/4"" RESTAURANT WHITE","Bowl. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",China,,C1387,473c9324-430a-470d-8487-20a465f491df,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1387.JPG,,www.don.com/product/C1387,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SIDE NR 7-1/2"" RESTAURANT WHITE","Plate. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",China,,C1390,290d0fa2-269c-44fc-ab8b-4b57fdcffab1,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1390.JPG,,www.don.com/product/C1390,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE NR 9-1/4"" RESTAURANT WHITE CHINA","Plate. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",China,,C1391,37c12520-727b-4daf-9e5a-8a580df024db,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1391.JPG,,www.don.com/product/C1391,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL DBL HANDLE 10.5 OZ RESTAURANT WHITE,"Bowl. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",China,,C1411,63e04af0-9642-41a8-bf54-85b47f1fe212,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1411.JPG,,www.don.com/product/C1411,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
CUP TALL 7-1/2 OZ RESTAURANT WHITE,"Cup. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",Glass,,C1502,4770d256-18ba-4512-86be-3a613ce320e0,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1502.JPG,,www.don.com/product/C1502,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
CUP AD 2-3/4 OZ RESTAURANT WHITE,"Cup. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",Glass,,C1504,584608d5-b92d-4abd-9c5a-38cb0ee2032d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1504.JPG,,www.don.com/product/C1504,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"SAUCER AD 4-3/8"" RESTAURANT WHITE","Saucer. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",Glass,,C1505,58315919-e898-4c16-807f-51e2735d91a6,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1505.JPG,,www.don.com/product/C1505,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE WR SOUP 23 OZ 9"" RESTAURANT WHITE","Rim Soup Bowl. Arcopal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body will not absorb bacteria.",Glass,,C1507,369aba51-411d-40a4-b73e-25474ed50698,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1507.JPG,,www.don.com/product/C1507,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE B&B WR 6"" RESTAURANT WHITE","B&b Plate. Acropal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body willnot absorb bacteria.",Glass,,C1513,0d1b76cd-a8b3-4d49-93d1-4d6ed6f73524,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1513.JPG,,www.don.com/product/C1513,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE LUNCH 9-3/8"" RESTAURANT WHITE OPAL","Lunch Plate. Acropal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body willnot absorb bacteria.",Glass,,C1518,ff59fccb-39aa-40bc-a07f-a07244e28180,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1518.JPG,,www.don.com/product/C1518,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATTER OVAL 12-1/2"" RESTAURANT WHITE","Platter. Arcopal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body will not absorb bacteria.",Glass,,C1527,84ea02c7-1681-4075-aba3-3a4ba44f567d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1527.JPG,,www.don.com/product/C1527,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
MUG 8 OZ RESTAURANT WHITE OPAL,"Mug. Arcopal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body will not absorb bacteria.",Glass,,C1530,115b8afa-e145-4cb6-9913-e6a58289c7d9,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1530.JPG,,www.don.com/product/C1530,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL GRAPEFRUIT 7 OZ RESTAURANT WHITE,"Grapefruit Bowl. Arcopal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body will not absorb bacteria.",Glass,,C1533,a614ebbb-f08f-46b9-bcea-55b204f84345,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1533.JPG,,www.don.com/product/C1533,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL FRUIT 3-1/2 OZ RESTAURANT WHITE,"Fruit Dish. Arcopal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body will not absorb bacteria.",Glass,,C1539,992ec5ca-beb6-4b39-84df-fedeb6e73714,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1539.JPG,,www.don.com/product/C1539,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE NR 6"" RESTAURANT WHITE","Plate. Arcopal® fully tempered body. Resists chipping, scratching, impact and thermal shock. 100% non-porous body will not absorb bacteria.",Glass,,C1540,9f9a8908-6041-4d91-934c-1369bb2c15d9,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C1540.JPG,,www.don.com/product/C1540,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL STKG 10-1/2 OZ RESTAURANT WHITE,"Bowl. Arcoroc® fully tempered body. Reisists chipping, scratching, impact and thermal shock. 100% non-porous body will not absorb bacteria.",China,,C3460,1746123d-3f79-45b8-8c43-6fbb5b8327e7,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C3460.JPG,,www.don.com/product/C3460,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE 7-1/2"" RESTAURANT WHITE","Side Plate. Opal® fully tempered body. Resists chipping, scratching, impact, and thermal shock. 0% porosity body which does not absorb bacteria and reduces the risk of cross contamination. Bright white body, also available in six brushed colors. Brushed colors are excellent for memory care patients and menus with dietary restrictions.",,,C5480,739413e6-a860-4a66-aa63-b5763b2b044f,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/C5480.JPG,,www.don.com/product/C5480,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Restaurant White,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DINNER 10-1/2"" MODERNO GLASS",Plate.,Glass,,G2105,f321a6be-b376-410a-8b85-70952aeb0677,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/G2105.JPG,,www.don.com/product/G2105,,,,Libbey Glass,Dinnerware,Glass Dinnerware,Libbey,Moderno,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE SALAD/DESSERT 7-1/2"" MODERNO GLASS",Plate.,Glass,,G2106,acd4fb62-eee1-4368-8e3c-fab50fb2b501,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/G2106.JPG,,www.don.com/product/G2106,,,,Libbey Glass,Dinnerware,Glass Dinnerware,Libbey,Moderno,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
BOWL CEREAL 27 OZ MODERNO GLASS,Bowl.,Glass,,G2107,fa126e52-90fa-40bc-b872-7c64185c64bc,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/G2107.JPG,,www.don.com/product/G2107,,,,Libbey Glass,Dinnerware,Glass Dinnerware,Libbey,Moderno,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
"PLATE DESSERT 7-1/2"" FLEUR GLASS",Plate. Arcoroc® fully tempered glassware. Heat and shock resistant. Machine-pressed crystal clear glass. Significantly reduces breakage and replacement costs. Intricate floral design reduces appearance of wear.,Glass,,G2290,bf9f6739-d375-4bf0-88d1-f0325459aae8,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/G2290.JPG,,www.don.com/product/G2290,,,,Cardinal International,Dinnerware,Glass Dinnerware,Cardinal,Fleur,,,Edward don,,,Non-Food,Supplies & Equipment,Kitchen & Cutlery,Cutlery
