"name","description","product_variants","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image_url","manufacturer_sku","content_url","ordering_unit","is_broken_case","avg_case_weight","brand","category","manufacturer_name","distributor_name","supplier_name","country_of_origin"
"Red Wine","","","1297649",6,1.5,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/911241/3a96641971ca457ce9371.png?1556860749","","","","","","Kourtaki","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Retsina of Attica","","","1187166",6,1.5,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/77502/6257a8b92c80423a6a404.png?1513837947","","","","","","Kourtaki","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Retsina of Attica","","","1055461",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/77502/6257a8b92c80423a6a404.png?1513837947","","","","","","Kourtaki","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Rosé","","","1809327",6,1.5,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/911228/98cb1105d1e79b3fc479e.png?1556860623","","","","","","Kourtaki","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"White Wine","","","1021415",6,1.5,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/909271/1e5b7aee73686940200df.png?1556799277","","","","","","Kourtaki","Wine","","johnsonbrothers","Prestige Beverage Group","Greece"
"Cabernet Sauvignon","","","1019166",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632154/ece19705d11b2f47880b5.png?1616725885","","","","","","Le Grand Noir","Wine","","johnsonbrothers","Prestige Beverage Group","France"
"Chardonnay","","","1475448",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632229/75901401cf822b4f1d3ff.png?1616725889","","","","","","Le Grand Noir","Wine","","johnsonbrothers","Prestige Beverage Group","France"
"GSM","","","1475380",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632162/e1bb17c9eb9dff1f0288d.png?1616725886","","","","","","Le Grand Noir","Wine","","johnsonbrothers","Prestige Beverage Group","France"
"Pinot Noir","","","1345432",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632200/f94390b2ba2dfb2c9105a.png?1616725888","","","","","","Le Grand Noir","Wine","","johnsonbrothers","Prestige Beverage Group","France"
"Rosé","","","1786862",12,750,"","","","","https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/632247/ca539c0d13c71b6391790.png?1616725890","","","","","","Le Grand Noir","Wine","","johnsonbrothers","Prestige Beverage Group","France"
