"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Prosciutto Bow Tie with Sun Dried Tomato Cream","32-10100",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6644/thumb600x600/1765631039/Prosciutto-Bow-Tie-with-Sun-Dried-Tomato-Cream.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/prosciutto-bow-tie-with-sun-dried-tomato-cream/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Peppered Ahi with Wasabi Cream on Won Ton","32-100601",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6646/thumb600x600/3227828047/Peppered-Ahi-with-Wasabi-Cream-on-Won-Ton.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/peppered-ahi-with-wasabi-cream-on-won-ton/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Peppered Ahi with Caviar and Daikon","32-100011",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6648/thumb600x600/814253386/Peppered-Ahi-with-Caviar.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/peppered-ahi-with-caviar/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Pear wrapped in Prosciutto","32-10105",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6650/thumb600x600/3054131742/Pear-wrapped-in-Prosciutto.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/pear-wrapped-in-prosciutto/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Lobster Medallion","32-10029",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6652/thumb600x600/3879069880/lobster-medallion-canape.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/lobster-medallion/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Hummus and Kalamata Olive","32-11102",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6654/thumb600x600/1168844570/Hummus-and-Kalamata-Olive.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/hummus-and-kalamata-olive/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Grilled Portobello with Truffle Oil","32-10033",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6656/thumb600x600/3257315413/Grilled-Portobello-with-Truffle-Oil.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/grilled-portobello-with-truffle-oil/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Grilled Mango Chicken","32-10204",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6658/thumb600x600/3652724375/Grilled-Mango-Chicken.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/grilled-mango-chicken/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"French Crepe Beggar Purse","32-10044",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6660/thumb600x600/2605248436/French-Crepe-Beggar-Purse.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/french-crepe-beggar-purse/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
"Fig wrapped in Prosciutto","32-10025",,"https://www.culinaryspecialties.net/wp-content/uploads/magictoolbox_cache/cf3e6ec01aac7cb79461bcfe9d0d075e/6/6/6662/thumb600x600/4280295163/Fig-wrapped-in-Prosciutto.jpg",,"",,,,,,,,,,,"Culinary Specialties","https://www.culinaryspecialties.net/product/fig-wrapped-in-prosciutto/","Customize to your specifications.",,"{""allergenInfo"":"""",""case count"":"""",""categories"":""Canapes""}"
