name,description,material,product_variants,sku,product_id,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,1 category,2 category,3 category,4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
CLEANER FREEZER SUB ZERO 1 GAL,"Freezer Cleaner. Do not mix with water. Product as is will not freeze. Removes dirt, fat and grease deposits from freezers and cold storage, aids in melting existing ice. Will not harm concrete, does not leave a slippery residue.",,,1139576,076f6251-f360-4033-bc04-6380b801cf97,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1139576.JPG,,www.don.com/product/1139576,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
DEGREASER STERLING ARROW 1 GAL,"Degreaser. All purpose cleaner, deep cleans walls, floors, equipment, food storage areas and appliances. Variety of dilutions to suit your specific cleaning needs, from heavy-duty grease to light counter cleaning.",,,1104425,f10d44fd-061c-416a-b766-7389e5ee80b7,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1104425.JPG,,www.don.com/product/1104425,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER TILE & GROUT THE BOSS 1 QUART,"The Boss Tile & Grout. This is a heavy duty acid cleaner, could damage some surfaces. Use in well ventilated areas.. Removes built up calcium, minerals, rust, uric acid and soap scum.. Use on toilet bowls, urinals. Test area first on tile/grout and showers.",,,1139579,05ecad70-75d6-4a72-9563-05a6cb777386,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1139579.JPG,,www.don.com/product/1139579,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
DEGREASER MULTIPURP CITRUS PEROXY 1 GAL,"Citrus Peroxide Cleaner. Environmentally friendly, super concentrated citrus and hydrogen peroxide cleaner. Breaks down grease and grime, works well in drains and grease traps. Use on tile, showers, bathrooms, glass, stainless steel, carpet care and more.",,,1139577,13ab5316-ab97-4f58-a705-1adbc819fd14,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1139577.JPG,,www.don.com/product/1139577,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
DEGRSR/DISINF/CLNR FORMULA 409 32 OZ,"Cleaner. Tough, all-purpose cleaner with antibacterial disinfecting power. Kills food related bacteria on hard, nonporous, non-food-contact surfaces. Does not contain ammonia or bleach.",,,1050439,f5f691ab-4caa-41c2-8b64-2b43ae624175,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1050439.JPG,,www.don.com/product/1050439,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER/DEGREASER  32 OZ RTU CLOROX,Cleaner/degreaser.,,,1144783,473e48d1-423f-447b-9f49-2c60078cfd51,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1144783.JPG,,www.don.com/product/1144783,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER DISINFECTANT SUPERCIDE 1 GAL,"Supercide Disinfectant. Use 2 oz per gallon of water. Phospate free, deodorizer and disinfectant. Meets all requirements for hospital use.. Effective against a variety of bacteria, inhibits the growth of mold & mildew, kills norovirus. Use on most all patient touch points.",,,1139578,833d66f5-9aa2-4ff7-b5dc-38f5862cfcc8,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1139578.JPG,,www.don.com/product/1139578,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER/DIGESTANT MULTI ZTME ENZYMATIC 1,Cleaner/ Digestant.,,,1145650,3cfa74f9-2e02-452b-b7a1-027f1c2af86d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1145650.JPG,,www.don.com/product/1145650,,,,R3 Papercraft,Cleaning Products,Degreasers_Cleaners,Miscellaneous,Degreasers_Cleaners,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER DISINFECTANT DAILY (2 2L),Disinfectant Cleaner.,,,1236095,2b998b22-e3a6-4a71-9297-54b26a8d1371,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1236095.JPG,,www.don.com/product/1236095,,,,Ecolab,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER CLOROX HEALTHCARE W/BLEACH,Cleaner.,,,1208297,3e88094a-56e0-4da8-8b0e-38dcea68e7a1,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1208297.JPG,,www.don.com/product/1208297,,,,Rj Schinner - Np & Pc,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER BEV SYSTEM VANTAGE DUO 1 GAL,Cleaner.,,,1236982,80432eb3-5825-4e73-a24a-6709f9a68067,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1236982.JPG,,www.don.com/product/1236982,,,,National Chemicals,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER COFFEE LINE 128 OZ,Coffee Cleaner.,,,1217364,6a9e39a2-8e24-4bc4-9447-8160a475b3a8,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1217364.JPG,,www.don.com/product/1217364,,,,Micro Matic,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER DEGREASER GAS RANGE 12 OZ,"Cleaner. Cleans and shines all gas ranges, dissolves tough soil and removes heavily burned on foods, grease and residue. Powerful blend of cleaners and degreasers penetrates and loosens soil for fast, easy clean up. Use daily to maintain shiny new look on ranges, non-abrasive formula won't scratch or damage range surfaces.",,,1051710,b8db63cb-d682-403d-b0c6-079624e67ee0,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1051710.JPG,,www.don.com/product/1051710,,,,Weiman Products,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
CLEANER DISINFECTANT DAILY (2 1/2 GAL),Disinfectant Cleaner.,,,1236094,d424754b-4de4-4ca2-acd7-363a9c5c58cf,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1236094.JPG,,www.don.com/product/1236094,,,,Ecolab,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
DEGREASER GOO GONE TRIGGER SPRAY 14 OZ,Degreaser.,,,1103083,2caf905d-047a-40e3-a0cc-ac9a2441a8b6,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1103083.JPG,,www.don.com/product/1103083,,,,Weiman Products,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
TABLETS CLEANING MILK FROTHR URNEX RINZA,Frother Cleaning Tablets.,,,1245942,6e8d0e74-e9a1-4c6d-98e6-d43185366e6e,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1245942.JPG,,www.don.com/product/1245942,,,,Espresso Parts,Cleaning Products,Degreasers_Cleaners,Liquid Degreasers_Cleaners,Miscellaneous,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial & Cleaning,Cleaning Chemicals
