name,description,material,product_variants,sku,product_id,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,1 category,2 category,3 category,4 category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
SPOTTER TRAFFIC LANE CLEANER 1 QT,Cleaner.,,,1103366,8ba258b0-6ef0-45c9-83f4-2c6e81780057,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1103366.JPG,,www.don.com/product/1103366,,,,Nyco Products,Cleaning Products,Floor_Carpet,Carpet Care,Spotters,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
SEALER FLOOR BASE COAT 16 5 GAL PAIL,Floor Finish Sealer.,,,1104614,bbd726d2-1a1c-46f7-8e1d-a8ba4848375d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1104614.JPG,,www.don.com/product/1104614,,,,Nyco Products,Cleaning Products,Floor_Carpet,Hard Floor Care,Finishes,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
"STIRRER W/ BALL 6"" PLAS BLK",Stirrer.,,,1114154,d6f7b09f-7cfb-4705-a966-daa48cd3328f,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1114154.JPG,,www.don.com/product/1114154,,,,Amercareroyal - Np&Pc,Cleaning Products,Floor_Carpet,Hard Floor Care,Strippers,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
CLEANER FLOOR SUMA STOP SLIP 1 GAL,"Floor Cleaner. Use on quarry, porcelain and ceramic tiles. Heavy duty floor cleaner removes grease and soap scum. Dilution: 3 oz to 3 gallons of water. Use full-strength as a traction treatment.",,,1115574,832eca37-9bd3-4966-a20c-5799b13f8730,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1115574.JPG,,www.don.com/product/1115574,,,,R3 Papercraft,Cleaning Products,Floor_Carpet,Hard Floor Care,Cleaners,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
CLEANER MARVALOSA E MIX 64 OZ,Cleaner.,,,1118898,2a40bf5a-6b1a-4ecd-aaa2-2a8ad9f7795d,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1118898.JPG,,www.don.com/product/1118898,,,,Nyco Products,Cleaning Products,Floor_Carpet,Miscellaneous,Floor_Carpet Care,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
CLEANER RUG TRIAD 1 GAL,"Cleaner. Easy-to-use carpet care for spot treatment and carpet cleaning. Surrounds, lifts and suspends soils for quick cleaning of high traffic areas. Low foaming multi-use carpet care cleaner. Excellent for Extraction and Bonnet machines.",,,1118899,9d5d41c3-8605-40e8-a704-33a141b80939,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1118899.JPG,,www.don.com/product/1118899,,,,Nyco Products,Cleaning Products,Floor_Carpet,Carpet Care,Cleaners_Deodorizers,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
CLEANER FLOOR SURE GRIP 1 GAL DCS CA,Floor Cleaner.,,,1139349,03ad4858-c4d5-43fa-b753-019fc6665346,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1139349.JPG,,www.don.com/product/1139349,,,,Nyco Products,Cleaning Products,Floor_Carpet,Hard Floor Care,Cleaners,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
"PAD FLOOR 27"" BLUE BURNISH",Floor Pad.,,,1142343,48e8cba1-f3c6-47f1-be26-f43684e99934,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1142343.JPG,,www.don.com/product/1142343,,,,3M,Cleaning Products,Floor_Carpet,Floor Pads,Microfiber,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
"PAD CLEANING DISPOSABLE 10"" WHT",Cleaning Pad.,Synthetic Yarn,,1142500,30cc0c06-2a32-476e-a041-36716f1d8cff,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1142500.JPG,,www.don.com/product/1142500,,,,Hospeco,Cleaning Products,Floor_Carpet,Floor Pads,Microfiber,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
"PAD CLEANING DISPOSABLE 15"" WHT",Cleaning Pad.,Synthetic Yarn,,1142501,03a21411-083a-4c9b-bb98-33e15c59b000,,,,,,,https://www.don.com/UserFiles/Images/Products/Individuals/1142501.JPG,,www.don.com/product/1142501,,,,Hospeco,Cleaning Products,Floor_Carpet,Floor Pads,Microfiber,,,Edward don,,,Non-Food,Supplies & Equipment,Janitorial& Cleaning,Cleaning & Chemicals
