"description","sku","pack","size","gtin","name","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level_1","level_2","level_3","manufacturer_name","distributor_name","unit_price","extra_data"
"N/A"," 54273","","1 EA","","SUSHI WRAPPING MACHINE SGP-SNB","","","","https://ecatalog.wismettacusa.com/upload/img/m/1926167566619d730780b032.28722347.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=93242&branch=LOS","SUZUMO MACHINERY","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54273"",""packSize"":""1 EA"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1926167566619d730780b032.28722347.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=93242&branch=LOS""}"
"N/A"," 54325","","30/ 100 PR","","CHOPSTICK TENSOGE TANKA CHARCOAL 9SUN","","","","https://ecatalog.wismettacusa.com/upload/img/m/7982242536704257f4294f4.13271538.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=115724&branch=LOS","SK","","","","","","","{""category"":""CHOPSTIC REGULAR"",""itemNumber"":"" 54325"",""packSize"":""30/ 100 PR"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/7982242536704257f4294f4.13271538.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=115724&branch=LOS""}"
"N/A"," 54358","","30/ 200 PC","","COMPRESSED TOWEL DISPOSABLE SK","","","","https://ecatalog.wismettacusa.com/upload/img/m/112983542966be48d31a2757.34140044.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=126697&branch=LOS","SK","","","","","","","{""category"":""KITCHEN ITEM OTHER ( PAPER, SKEWER )"",""itemNumber"":"" 54358"",""packSize"":""30/ 200 PC"",""minOrderQty"":""1"",""barcode"":""N/A"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/112983542966be48d31a2757.34140044.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=126697&branch=LOS""}"
"N/A"," 54505","","8/ 50 PC","","TO GO BOX BS BENTO 84-5 KUROHONTAI BASE","","","","https://ecatalog.wismettacusa.com/upload/img/m/1555865955fd3fff98eb4e0.68687323.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=92409&branch=LOS","N/A","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54505"",""packSize"":""8/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410545055"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1555865955fd3fff98eb4e0.68687323.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=92409&branch=LOS""}"
"N/A"," 54506","","8/ 50 PC","","TO GO BOX BS BENTO 84 TOMEIBUTA LID CP","","","","https://ecatalog.wismettacusa.com/upload/img/m/786149195fd400550ad1f4.17076377.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=92410&branch=LOS","N/A","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54506"",""packSize"":""8/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410545062"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/786149195fd400550ad1f4.17076377.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=92410&branch=LOS""}"
"⌀(DIA) x H= 151mm x 65mm (5.9"" x 2.6""). 	Heat Resitant: Yes."," 54879","","18/ 50 PC","","DONBURI DB312 AKANEGORO BODY HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/19848706295b564b07e7ef79.83880979.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3917&branch=LOS","HIRO","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54879"",""packSize"":""18/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410548797"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/19848706295b564b07e7ef79.83880979.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3917&branch=LOS""}"
"⌀(DIA) x H= 151mm x 10mm (5.9"" x 0.4""). 	Heat Resitant: No."," 54880","","18/ 50 PC","","DONBURI DB312 LID(LOCKING TYPE) HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/11778601425c252e8463f9c6.87981508.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3918&branch=LOS","HIRO","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54880"",""packSize"":""18/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410548803"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/11778601425c252e8463f9c6.87981508.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3918&branch=LOS""}"
"⌀(DIA) x H= 171mm x 65mm (6.7"" x 2.6""). 	Heat Resitant: Yes."," 54881","","18/ 50 PC","","DONBURI DB313 AKANEGORO BODY HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/9800322155b52487d477542.13117878.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3921&branch=LOS","HIRO","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54881"",""packSize"":""18/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410548810"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/9800322155b52487d477542.13117878.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3921&branch=LOS""}"
"⌀(DIA) x H= 171mm x 10mm (6.7"" x 0.4""). 	Heat Resitant: No."," 54882","","18/ 50 PC","","DONBURI DB313 LID(LOCKING TYPE) HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/3588987325c252eb1a383a1.32627227.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3922&branch=LOS","HIRO","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54882"",""packSize"":""18/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410548827"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/3588987325c252eb1a383a1.32627227.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3922&branch=LOS""}"
"⌀(DIA) x H= 186mm x 65mm (7.3"" x 2.6""). 	Heat Resitant: Yes."," 54883","","18/ 50 PC","","DONBURI DB314 AKANEGORO BODY HIRO","","","","https://ecatalog.wismettacusa.com/upload/img/m/286749405b52752aba63d0.49787853.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3923&branch=LOS","HIRO","","","","","","","{""category"":""BENTO TRAY, DONBURI"",""itemNumber"":"" 54883"",""packSize"":""18/ 50 PC"",""minOrderQty"":""1"",""barcode"":""074410548834"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/286749405b52752aba63d0.49787853.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3923&branch=LOS""}"
